xdes, ydes, zdes, vxdes, vydes, vzdes, phides, thetades, psides, x, y, z, vx, vy, vz, phi, theta, psi
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164522, -0.484254, 0.18997, -0.00184834, 0.000637074, 0.000705857, -0.0454713, -0.0150375, -0.0550243
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164459, -0.484241, 0.189953, -0.00336882, 0.000522297, 0.000131485, -0.0454765, -0.0150057, -0.0550342
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164438, -0.484233, 0.189976, -0.00396932, 0.000621791, 0.000400816, -0.0452592, -0.0149702, -0.0550077
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164387, -0.484206, 0.189975, -0.00395662, 0.000730458, -7.48127e-05, -0.0450823, -0.0150366, -0.0550012
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164349, -0.484199, 0.189974, -0.00368692, 0.000578249, -9.93968e-05, -0.0450765, -0.0150548, -0.0549757
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164349, -0.484199, 0.189974, -0.00368692, 0.000578249, -9.93968e-05, -0.0450765, -0.0150548, -0.0549757
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164406, -0.484279, 0.189879, -0.00246508, -7.67298e-06, -0.0010645, -0.0451816, -0.0151093, -0.0550797
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164378, -0.484278, 0.189869, -0.00254309, -2.56854e-05, -0.000999633, -0.0451864, -0.0151199, -0.055095
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164515, -0.484384, 0.189877, -0.000628767, -0.00133183, -0.000863687, -0.0451746, -0.0150581, -0.0551558
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164563, -0.484357, 0.189871, -7.71742e-05, -0.000465717, -0.00154198, -0.0451328, -0.0149547, -0.0551857
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164565, -0.484364, 0.189851, 0.000141276, -0.000523397, -0.00184444, -0.0451233, -0.014989, -0.0551773
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164578, -0.484419, 0.189831, 0.000178531, -0.00110706, -0.00177247, -0.0451812, -0.0151061, -0.0552622
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164587, -0.484434, 0.189816, 0.00154144, -0.00146774, -0.00134559, -0.0451681, -0.0150549, -0.0552363
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164609, -0.484382, 0.189866, 0.00195444, -0.000869598, -0.000820981, -0.0450947, -0.0150484, -0.0552971
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164633, -0.484394, 0.189856, 0.00204657, -0.0011581, -0.000878805, -0.0450889, -0.0150357, -0.0553091
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164663, -0.484274, 0.189915, 0.00180659, 0.000521657, -0.00014576, -0.04485, -0.0149848, -0.0553294
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164663, -0.484274, 0.189915, 0.00180659, 0.000521657, -0.00014576, -0.04485, -0.0149848, -0.0553294
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.16469, -0.484265, 0.189914, 0.00223221, 0.000676172, -0.000158234, -0.0449043, -0.0150388, -0.0553014
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.16469, -0.484349, 0.189932, 0.00173149, -0.000659757, 0.000412836, -0.0450985, -0.015013, -0.0552233
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164634, -0.484355, 0.189952, 0.0009297, -0.00104857, 0.000345454, -0.0450698, -0.0149472, -0.0552653
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164648, -0.484376, 0.189949, 0.000684057, -0.0010976, 0.000591356, -0.0451278, -0.0148851, -0.0551185
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164648, -0.484288, 0.189956, 0.00122623, 0.000224335, 0.000610436, -0.0450731, -0.0148625, -0.0550217
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164667, -0.484288, 0.189957, 0.00151909, 0.000125021, 0.000286327, -0.0450649, -0.0148814, -0.0549912
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164665, -0.484415, 0.189909, 0.000806478, -0.00163362, -0.000614041, -0.0452182, -0.0148376, -0.0550749
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164662, -0.48443, 0.189896, 0.000884739, -0.00163819, -0.000504117, -0.0452141, -0.0148228, -0.0551078
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164662, -0.48443, 0.189896, 0.000884739, -0.00163819, -0.000504117, -0.0452141, -0.0148228, -0.0551078
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.16462, -0.484404, 0.189881, 0.000448842, -0.00124931, -0.000416145, -0.0453742, -0.0147877, -0.0549131
0, 0, 0, 0, 0, 0, 0, 0, 0, 0.164583, -0.484356, 0.189905, 0.000191765, -0.000405318, 4.83738e-05, -0.0454464, -0.0147595, -0.0548924
