xdes, ydes, zdes, vxdes, vydes, vzdes, phides, thetades, psides, x, y, z, vx, vy, vz, phi, theta, psi
0, 0, 0, 0, 0, 0, 0.000168867, 0.000202519, -0.310503, -4.4538e-05, 2.12199e-05, -1.79682e-06, 0.000564209, -0.00037631, 0.000850219, -0.0197953, -0.00484735, 0.0981891
0, 0, 0, 0, 0, 0, 0.000168867, 0.000202519, -0.310503, -4.4538e-05, 2.12199e-05, -1.79682e-06, 0.000564209, -0.00037631, 0.000850219, -0.0197953, -0.00484735, 0.0981891
0, 0, 0, 0, 0, 0, 0.000168867, 0.000202519, -0.310503, -4.4538e-05, 2.12199e-05, -1.79682e-06, 0.000564209, -0.00037631, 0.000850219, -0.0197953, -0.00484735, 0.0981891
0, 0, 0, 0, 0, 0, 0.000168867, 0.000202519, -0.310503, -3.37401e-05, 4.98114e-05, -2.43397e-06, 0.000190876, -0.000140796, -9.17079e-05, -0.0198163, -0.00484056, 0.0982648
0, 0, 0, 0, 0, 0, 4.83736e-05, 6.32961e-05, -0.310743, -3.37401e-05, 4.98114e-05, -2.43397e-06, 0.000190876, -0.000140796, -9.17079e-05, -0.0198163, -0.00484056, 0.0982648
0, 0, 0, 0, 0, 0, 4.83736e-05, 6.32961e-05, -0.310743, -3.37401e-05, 4.98114e-05, -2.43397e-06, 0.000190876, -0.000140796, -9.17079e-05, -0.0198163, -0.00484056, 0.0982648
0, 0, 0, 0, 0, 0, 4.83736e-05, 6.32961e-05, -0.310743, -3.37401e-05, 4.98114e-05, -2.43397e-06, 0.000190876, -0.000140796, -9.17079e-05, -0.0198163, -0.00484056, 0.0982648
0, 0, 0, 0, 0, 0, 4.83736e-05, 6.32961e-05, -0.310743, -9.85857e-05, 0.000101834, -0.000132822, -0.000562403, 0.000137646, -0.00161701, -0.0198886, -0.00483517, 0.098257
0, 0, 0, 0, 0, 0, 4.83736e-05, 6.32961e-05, -0.310743, -9.85857e-05, 0.000101834, -0.000132822, -0.000562403, 0.000137646, -0.00161701, -0.0198886, -0.00483517, 0.098257
0, 0, 0, 0, 0, 0, -0.000114846, -0.000253182, -0.310718, -9.85857e-05, 0.000101834, -0.000132822, -0.000562403, 0.000137646, -0.00161701, -0.0198886, -0.00483517, 0.098257
0, 0, 0, 0, 0, 0, -0.000114846, -0.000253182, -0.310718, -9.85857e-05, 0.000101834, -0.000132822, -0.000562403, 0.000137646, -0.00161701, -0.0198886, -0.00483517, 0.098257
0, 0, 0, 0, 0, 0, -0.000114846, -0.000253182, -0.310718, -0.000152005, 0.000148436, -0.000211388, -0.000431612, 0.000438318, -0.000961701, -0.0200099, -0.00472663, 0.0982217
0, 0, 0, 0, 0, 0, -0.000114846, -0.000253182, -0.310718, -0.000152005, 0.000148436, -0.000211388, -0.000431612, 0.000438318, -0.000961701, -0.0200099, -0.00472663, 0.0982217
0, 0, 0, 0, 0, 0, -0.000249398, -0.000203183, -0.310606, -0.000152005, 0.000148436, -0.000211388, -0.000431612, 0.000438318, -0.000961701, -0.0200099, -0.00472663, 0.0982217
0, 0, 0, 0, 0, 0, -0.000249398, -0.000203183, -0.310606, -0.000152005, 0.000148436, -0.000211388, -0.000431612, 0.000438318, -0.000961701, -0.0200099, -0.00472663, 0.0982217
0, 0, 0, 0, 0, 0, -0.000249398, -0.000203183, -0.310606, -0.000152005, 0.000148436, -0.000211388, -0.000431612, 0.000438318, -0.000961701, -0.0200099, -0.00472663, 0.0982217
0, 0, 0, 0, 0, 0, -0.000249398, -0.000203183, -0.310606, -0.000142163, 0.000157356, -0.000163777, -0.00021552, 0.000312729, 0.000132753, -0.0200884, -0.0047533, 0.0981615
0, 0, 0, 0, 0, 0, -0.000249398, -0.000203183, -0.310606, -0.000142163, 0.000157356, -0.000163777, -0.00021552, 0.000312729, 0.000132753, -0.0200884, -0.0047533, 0.0981615
0, 0, 0, 0, 0, 0, -0.000191854, -0.00011635, -0.310416, -0.000142163, 0.000157356, -0.000163777, -0.00021552, 0.000312729, 0.000132753, -0.0200884, -0.0047533, 0.0981615
0, 0, 0, 0, 0, 0, -0.000191854, -0.00011635, -0.310416, -0.000142163, 0.000157356, -0.000163777, -0.00021552, 0.000312729, 0.000132753, -0.0200884, -0.0047533, 0.0981615
0, 0, 0, 0, 0, 0, -0.000191854, -0.00011635, -0.310416, -0.000133373, 0.00012145, -0.000152687, -0.000360474, -0.00069488, -0.000271946, -0.0200777, -0.00482103, 0.0982481
0, 0, 0, 0, 0, 0, -0.000191854, -0.00011635, -0.310416, -0.000133373, 0.00012145, -0.000152687, -0.000360474, -0.00069488, -0.000271946, -0.0200777, -0.00482103, 0.0982481
0, 0, 0, 0, 0, 0, 0.000227039, -0.000214735, -0.31069, -0.000133373, 0.00012145, -0.000152687, -0.000360474, -0.00069488, -0.000271946, -0.0200777, -0.00482103, 0.0982481
0, 0, 0, 0, 0, 0, 0.000227039, -0.000214735, -0.31069, -0.000133373, 0.00012145, -0.000152687, -0.000360474, -0.00069488, -0.000271946, -0.0200777, -0.00482103, 0.0982481
0, 0, 0, 0, 0, 0, 0.000227039, -0.000214735, -0.31069, -0.000133373, 0.00012145, -0.000152687, -0.000360474, -0.00069488, -0.000271946, -0.0200777, -0.00482103, 0.0982481
0, 0, 0, 0, 0, 0, 0.000227039, -0.000214735, -0.31069, -0.000138919, 5.94006e-05, -0.000150833, -0.00105866, -0.000845381, -0.000468765, -0.0200729, -0.00474221, 0.0981258
0, 0, 0, 0, 0, 0, 0.000280281, -0.000510604, -0.310303, -0.000138919, 5.94006e-05, -0.000150833, -0.00105866, -0.000845381, -0.000468765, -0.0200729, -0.00474221, 0.0981258
0, 0, 0, 0, 0, 0, 0.000280281, -0.000510604, -0.310303, -0.000138919, 5.94006e-05, -0.000150833, -0.00105866, -0.000845381, -0.000468765, -0.0200729, -0.00474221, 0.0981258
0, 0, 0, 0, 0, 0, 0.000280281, -0.000510604, -0.310303, -0.000138919, 5.94006e-05, -0.000150833, -0.00105866, -0.000845381, -0.000468765, -0.0200729, -0.00474221, 0.0981258
0, 0, 0, 0, 0, 0, 0.000280281, -0.000510604, -0.310303, -0.000174785, 7.10901e-05, -0.000155516, -0.00147023, 0.000160825, -0.000266886, -0.0200204, -0.00490156, 0.0980136
0, 0, 0, 0, 0, 0, 0.000280281, -0.000510604, -0.310303, -0.000174785, 7.10901e-05, -0.000155516, -0.00147023, 0.000160825, -0.000266886, -0.0200204, -0.00490156, 0.0980136
0, 0, 0, 0, 0, 0, -0.000153471, -0.000649873, -0.309948, -0.000174785, 7.10901e-05, -0.000155516, -0.00147023, 0.000160825, -0.000266886, -0.0200204, -0.00490156, 0.0980136
0, 0, 0, 0, 0, 0, -0.000153471, -0.000649873, -0.309948, -0.000174785, 7.10901e-05, -0.000155516, -0.00147023, 0.000160825, -0.000266886, -0.0200204, -0.00490156, 0.0980136
0, 0, 0, 0, 0, 0, -0.000153471, -0.000649873, -0.309948, -0.00018609, 7.68622e-05, -9.41936e-05, -0.00104298, -0.000526027, 0.000881453, -0.0199491, -0.00493857, 0.0978499
0, 0, 0, 0, 0, 0, -0.000153471, -0.000649873, -0.309948, -0.00018609, 7.68622e-05, -9.41936e-05, -0.00104298, -0.000526027, 0.000881453, -0.0199491, -0.00493857, 0.0978499
0, 0, 0, 0, 0, 0, 0.000143179, -0.000506125, -0.309431, -0.00018609, 7.68622e-05, -9.41936e-05, -0.00104298, -0.000526027, 0.000881453, -0.0199491, -0.00493857, 0.0978499
0, 0, 0, 0, 0, 0, 0.000143179, -0.000506125, -0.309431, -0.00018609, 7.68622e-05, -9.41936e-05, -0.00104298, -0.000526027, 0.000881453, -0.0199491, -0.00493857, 0.0978499
0, 0, 0, 0, 0, 0, 0.000143179, -0.000506125, -0.309431, -0.00018609, 7.68622e-05, -9.41936e-05, -0.00104298, -0.000526027, 0.000881453, -0.0199491, -0.00493857, 0.0978499
0, 0, 0, 0, 0, 0, 0.000143179, -0.000506125, -0.309431, -0.00017813, 8.55818e-05, -5.79477e-05, -0.000989063, 0.000478059, 5.78283e-05, -0.0201154, -0.00508291, 0.0979794
0, 0, 0, 0, 0, 0, 0.000143179, -0.000506125, -0.309431, -0.000185067, 0.000102529, -6.63558e-05, -0.00112289, 0.000766398, -0.000241718, -0.0201551, -0.00504279, 0.0979862
0, 0, 0, 0, 0, 0, -0.000268875, -0.000440595, -0.30984, -0.000185067, 0.000102529, -6.63558e-05, -0.00112289, 0.000766398, -0.000241718, -0.0201551, -0.00504279, 0.0979862
0, 0, 0, 0, 0, 0, -0.000398063, -0.00048546, -0.309862, -0.000185067, 0.000102529, -6.63558e-05, -0.00112289, 0.000766398, -0.000241718, -0.0201551, -0.00504279, 0.0979862
0, 0, 0, 0, 0, 0, -0.000398063, -0.00048546, -0.309862, -0.000185067, 0.000102529, -6.63558e-05, -0.00112289, 0.000766398, -0.000241718, -0.0201551, -0.00504279, 0.0979862
0, 0, 0, 0, 0, 0, -0.000398063, -0.00048546, -0.309862, -0.000206491, 0.000160342, -9.89586e-05, -0.00104621, 0.00114666, -0.000528852, -0.02016, -0.00509835, 0.0979591
0, 0, 0, 0, 0, 0, -0.000398063, -0.00048546, -0.309862, -0.000206491, 0.000160342, -9.89586e-05, -0.00104621, 0.00114666, -0.000528852, -0.02016, -0.00509835, 0.0979591
0, 0, 0, 0, 0, 0, -0.000569954, -0.000443722, -0.309776, -0.000206491, 0.000160342, -9.89586e-05, -0.00104621, 0.00114666, -0.000528852, -0.02016, -0.00509835, 0.0979591
0, 0, 0, 0, 0, 0, -0.000569954, -0.000443722, -0.309776, -0.000206491, 0.000160342, -9.89586e-05, -0.00104621, 0.00114666, -0.000528852, -0.02016, -0.00509835, 0.0979591
0, 0, 0, 0, 0, 0, -0.000569954, -0.000443722, -0.309776, -0.000206491, 0.000160342, -9.89586e-05, -0.00104621, 0.00114666, -0.000528852, -0.02016, -0.00509835, 0.0979591
0, 0, 0, 0, 0, 0, -0.000569954, -0.000443722, -0.309776, -0.000183736, 0.00020164, -0.000109997, -0.000588868, 0.000843911, -0.000296464, -0.0202889, -0.00516311, 0.0979097
0, 0, 0, 0, 0, 0, -0.000569954, -0.000443722, -0.309776, -0.000183736, 0.00020164, -0.000109997, -0.000588868, 0.000843911, -0.000296464, -0.0202889, -0.00516311, 0.0979097
0, 0, 0, 0, 0, 0, -0.00044003, -0.000259945, -0.30962, -0.000183736, 0.00020164, -0.000109997, -0.000588868, 0.000843911, -0.000296464, -0.0202889, -0.00516311, 0.0979097
0, 0, 0, 0, 0, 0, -0.00044003, -0.000259945, -0.30962, -0.000183736, 0.00020164, -0.000109997, -0.000588868, 0.000843911, -0.000296464, -0.0202889, -0.00516311, 0.0979097
0, 0, 0, 0, 0, 0, -0.00044003, -0.000259945, -0.30962, -0.000180982, 0.00017565, -0.000138238, -0.000917375, 0.000260612, -0.00100098, -0.0203606, -0.00520609, 0.0977866
0, 0, 0, 0, 0, 0, -0.00044003, -0.000259945, -0.30962, -0.000180982, 0.00017565, -0.000138238, -0.000917375, 0.000260612, -0.00100098, -0.0203606, -0.00520609, 0.0977866
0, 0, 0, 0, 0, 0, -0.000205666, -0.000417893, -0.30923, -0.000180982, 0.00017565, -0.000138238, -0.000917375, 0.000260612, -0.00100098, -0.0203606, -0.00520609, 0.0977866
0, 0, 0, 0, 0, 0, -0.000205666, -0.000417893, -0.30923, -0.000180982, 0.00017565, -0.000138238, -0.000917375, 0.000260612, -0.00100098, -0.0203606, -0.00520609, 0.0977866
0, 0, 0, 0, 0, 0, -0.000205666, -0.000417893, -0.30923, -0.000160623, 0.000143404, -0.000143536, 0.00032526, -0.000129294, -0.000160033, -0.0203978, -0.00541972, 0.0977695
0, 0, 0, 0, 0, 0, -0.000205666, -0.000417893, -0.30923, -0.000160623, 0.000143404, -0.000143536, 0.00032526, -0.000129294, -0.000160033, -0.0203978, -0.00541972, 0.0977695
0, 0, 0, 0, 0, 0, 1.5012e-05, 8.10983e-05, -0.309176, -0.000160623, 0.000143404, -0.000143536, 0.00032526, -0.000129294, -0.000160033, -0.0203978, -0.00541972, 0.0977695
0, 0, 0, 0, 0, 0, 1.5012e-05, 8.10983e-05, -0.309176, -0.000160623, 0.000143404, -0.000143536, 0.00032526, -0.000129294, -0.000160033, -0.0203978, -0.00541972, 0.0977695
0, 0, 0, 0, 0, 0, 1.5012e-05, 8.10983e-05, -0.309176, -0.000160623, 0.000143404, -0.000143536, 0.00032526, -0.000129294, -0.000160033, -0.0203978, -0.00541972, 0.0977695
0, 0, 0, 0, 0, 0, 1.5012e-05, 8.10983e-05, -0.309176, -2.35514e-05, 6.96189e-05, -4.13972e-05, 0.00181821, -0.000855326, 0.000566683, -0.0202849, -0.00541728, 0.0978621
0, 0, 0, 0, 0, 0, 0.000400773, 0.000705647, -0.309469, -2.35514e-05, 6.96189e-05, -4.13972e-05, 0.00181821, -0.000855326, 0.000566683, -0.0202849, -0.00541728, 0.0978621
0, 0, 0, 0, 0, 0, 0.000400773, 0.000705647, -0.309469, -2.35514e-05, 6.96189e-05, -4.13972e-05, 0.00181821, -0.000855326, 0.000566683, -0.0202849, -0.00541728, 0.0978621
0, 0, 0, 0, 0, 0, 0.000400773, 0.000705647, -0.309469, -2.35514e-05, 6.96189e-05, -4.13972e-05, 0.00181821, -0.000855326, 0.000566683, -0.0202849, -0.00541728, 0.0978621
0, 0, 0, 0, 0, 0, 0.000400773, 0.000705647, -0.309469, 4.85796e-05, 2.79656e-05, -9.13533e-05, 0.00136765, -0.000669357, -0.00138865, -0.020284, -0.00549984, 0.0977356
0, 0, 0, 0, 0, 0, 0.000400773, 0.000705647, -0.309469, 4.85796e-05, 2.79656e-05, -9.13533e-05, 0.00136765, -0.000669357, -0.00138865, -0.020284, -0.00549984, 0.0977356
0, 0, 0, 0, 0, 0, 0.000321698, 0.000549833, -0.309069, 4.85796e-05, 2.79656e-05, -9.13533e-05, 0.00136765, -0.000669357, -0.00138865, -0.020284, -0.00549984, 0.0977356
0, 0, 0, 0, 0, 0, 0.000321698, 0.000549833, -0.309069, 4.85796e-05, 2.79656e-05, -9.13533e-05, 0.00136765, -0.000669357, -0.00138865, -0.020284, -0.00549984, 0.0977356
0, 0, 0, 0, 0, 0, 0.000321698, 0.000549833, -0.309069, 4.85796e-05, 2.79656e-05, -9.13533e-05, 0.00136765, -0.000669357, -0.00138865, -0.020284, -0.00549984, 0.0977356
0, 0, 0, 0, 0, 0, 0.000321698, 0.000549833, -0.309069, 3.25859e-05, 2.80087e-05, -0.000184354, 0.000602712, -0.000371633, -0.00178818, -0.0201935, -0.00568297, 0.0976939
0, 0, 0, 0, 0, 0, 0.000321698, 0.000549833, -0.309069, 3.25859e-05, 2.80087e-05, -0.000184354, 0.000602712, -0.000371633, -0.00178818, -0.0201935, -0.00568297, 0.0976939
0, 0, 0, 0, 0, 0, 0.00016845, 0.000243264, -0.308937, 3.25859e-05, 2.80087e-05, -0.000184354, 0.000602712, -0.000371633, -0.00178818, -0.0201935, -0.00568297, 0.0976939
0, 0, 0, 0, 0, 0, 0.00016845, 0.000243264, -0.308937, 3.25859e-05, 2.80087e-05, -0.000184354, 0.000602712, -0.000371633, -0.00178818, -0.0201935, -0.00568297, 0.0976939
0, 0, 0, 0, 0, 0, 0.00016845, 0.000243264, -0.308937, 1.03969e-05, 6.35688e-05, -0.000198197, 0.000926404, -0.00039098, -0.00102755, -0.0201965, -0.00565918, 0.0975929
0, 0, 0, 0, 0, 0, 0.00016845, 0.000243264, -0.308937, 1.03969e-05, 6.35688e-05, -0.000198197, 0.000926404, -0.00039098, -0.00102755, -0.0201965, -0.00565918, 0.0975929
0, 0, 0, 0, 0, 0, 0.000177289, 0.0003692, -0.308618, 1.03969e-05, 6.35688e-05, -0.000198197, 0.000926404, -0.00039098, -0.00102755, -0.0201965, -0.00565918, 0.0975929
0, 0, 0, 0, 0, 0, 0.000177289, 0.0003692, -0.308618, 1.03969e-05, 6.35688e-05, -0.000198197, 0.000926404, -0.00039098, -0.00102755, -0.0201965, -0.00565918, 0.0975929
0, 0, 0, 0, 0, 0, 0.000177289, 0.0003692, -0.308618, 1.03969e-05, 6.35688e-05, -0.000198197, 0.000926404, -0.00039098, -0.00102755, -0.0201965, -0.00565918, 0.0975929
0, 0, 0, 0, 0, 0, 0.000177289, 0.0003692, -0.308618, 8.338e-06, 3.22882e-05, -0.000148888, 0.00070693, -0.00117248, -0.000366451, -0.0202167, -0.00565104, 0.0976365
0, 0, 0, 0, 0, 0, 0.00049879, 0.00024634, -0.308756, 8.338e-06, 3.22882e-05, -0.000148888, 0.00070693, -0.00117248, -0.000366451, -0.0202167, -0.00565104, 0.0976365
0, 0, 0, 0, 0, 0, 0.00049879, 0.00024634, -0.308756, 8.338e-06, 3.22882e-05, -0.000148888, 0.00070693, -0.00117248, -0.000366451, -0.0202167, -0.00565104, 0.0976365
0, 0, 0, 0, 0, 0, 0.00049879, 0.00024634, -0.308756, 8.338e-06, 3.22882e-05, -0.000148888, 0.00070693, -0.00117248, -0.000366451, -0.0202167, -0.00565104, 0.0976365
0, 0, 0, 0, 0, 0, 0.00049879, 0.00024634, -0.308756, -9.22794e-07, 1.53677e-05, -0.000134554, 0.000566045, -0.000460242, -0.000867608, -0.0202481, -0.00566788, 0.0976998
0, 0, 0, 0, 0, 0, 0.00049879, 0.00024634, -0.308756, -9.22794e-07, 1.53677e-05, -0.000134554, 0.000566045, -0.000460242, -0.000867608, -0.0202481, -0.00566788, 0.0976998
0, 0, 0, 0, 0, 0, 0.000206353, 0.000213634, -0.308956, -9.22794e-07, 1.53677e-05, -0.000134554, 0.000566045, -0.000460242, -0.000867608, -0.0202481, -0.00566788, 0.0976998
0, 0, 0, 0, 0, 0, 0.000206353, 0.000213634, -0.308956, -9.22794e-07, 1.53677e-05, -0.000134554, 0.000566045, -0.000460242, -0.000867608, -0.0202481, -0.00566788, 0.0976998
0, 0, 0, 0, 0, 0, 0.000206353, 0.000213634, -0.308956, -1.77072e-05, 5.02676e-05, -0.000148385, 0.00018509, -0.000147629, -0.000747259, -0.0201337, -0.00562021, 0.0977567
0, 0, 0, 0, 0, 0, 0.000206353, 0.000213634, -0.308956, -1.77072e-05, 5.02676e-05, -0.000148385, 0.00018509, -0.000147629, -0.000747259, -0.0201337, -0.00562021, 0.0977567
0, 0, 0, 0, 0, 0, 5.12514e-05, 6.58112e-05, -0.309136, -1.77072e-05, 5.02676e-05, -0.000148385, 0.00018509, -0.000147629, -0.000747259, -0.0201337, -0.00562021, 0.0977567
0, 0, 0, 0, 0, 0, 5.12514e-05, 6.58112e-05, -0.309136, -1.77072e-05, 5.02676e-05, -0.000148385, 0.00018509, -0.000147629, -0.000747259, -0.0201337, -0.00562021, 0.0977567
0, 0, 0, 0, 0, 0, 5.12514e-05, 6.58112e-05, -0.309136, -1.77072e-05, 5.02676e-05, -0.000148385, 0.00018509, -0.000147629, -0.000747259, -0.0201337, -0.00562021, 0.0977567
0, 0, 0, 0, 0, 0, 5.12514e-05, 6.58112e-05, -0.309136, -1.35853e-05, 5.90089e-05, -0.000140884, 0.00042115, -0.000417563, -0.000284306, -0.020172, -0.00557039, 0.0978234
0, 0, 0, 0, 0, 0, 5.12514e-05, 6.58112e-05, -0.309136, -1.35853e-05, 5.90089e-05, -0.000140884, 0.00042115, -0.000417563, -0.000284306, -0.020172, -0.00557039, 0.0978234
0, 0, 0, 0, 0, 0, 0.000168713, 0.000153305, -0.309347, -1.35853e-05, 5.90089e-05, -0.000140884, 0.00042115, -0.000417563, -0.000284306, -0.020172, -0.00557039, 0.0978234
0, 0, 0, 0, 0, 0, 0.000168713, 0.000153305, -0.309347, -1.35853e-05, 5.90089e-05, -0.000140884, 0.00042115, -0.000417563, -0.000284306, -0.020172, -0.00557039, 0.0978234
0, 0, 0, 0, 0, 0, 0.000168713, 0.000153305, -0.309347, -1.35853e-05, 5.90089e-05, -0.000140884, 0.00042115, -0.000417563, -0.000284306, -0.020172, -0.00557039, 0.0978234
0, 0, 0, 0, 0, 0, 0.000168713, 0.000153305, -0.309347, 5.63451e-06, 3.46571e-05, -9.92623e-05, 0.000234576, -0.000862276, 0.000245658, -0.0201874, -0.00539861, 0.0978208
0, 0, 0, 0, 0, 0, 0.000351963, 6.43702e-05, -0.309339, 5.63451e-06, 3.46571e-05, -9.92623e-05, 0.000234576, -0.000862276, 0.000245658, -0.0201874, -0.00539861, 0.0978208
0, 0, 0, 0, 0, 0, 0.000351963, 6.43702e-05, -0.309339, 5.63451e-06, 3.46571e-05, -9.92623e-05, 0.000234576, -0.000862276, 0.000245658, -0.0201874, -0.00539861, 0.0978208
0, 0, 0, 0, 0, 0, 0.000351963, 6.43702e-05, -0.309339, 5.63451e-06, 3.46571e-05, -9.92623e-05, 0.000234576, -0.000862276, 0.000245658, -0.0201874, -0.00539861, 0.0978208
0, 0, 0, 0, 0, 0, 0.000351963, 6.43702e-05, -0.309339, 2.36215e-05, -4.40473e-05, -3.99556e-05, 0.000416459, -0.00175372, 0.000871679, -0.0200979, -0.00533822, 0.0976525
0, 0, 0, 0, 0, 0, 0.000351963, 6.43702e-05, -0.309339, 2.36215e-05, -4.40473e-05, -3.99556e-05, 0.000416459, -0.00175372, 0.000871679, -0.0200979, -0.00533822, 0.0976525
0, 0, 0, 0, 0, 0, 0.000750712, 0.000106517, -0.308806, 2.36215e-05, -4.40473e-05, -3.99556e-05, 0.000416459, -0.00175372, 0.000871679, -0.0200979, -0.00533822, 0.0976525
0, 0, 0, 0, 0, 0, 0.000750712, 0.000106517, -0.308806, 2.36215e-05, -4.40473e-05, -3.99556e-05, 0.000416459, -0.00175372, 0.000871679, -0.0200979, -0.00533822, 0.0976525
0, 0, 0, 0, 0, 0, 0.000750712, 0.000106517, -0.308806, 6.45e-05, -9.06838e-05, 2.53647e-06, 0.000490216, -0.00124465, 0.000716618, -0.0199419, -0.00517442, 0.0975807
0, 0, 0, 0, 0, 0, 0.000750712, 0.000106517, -0.308806, 6.45e-05, -9.06838e-05, 2.53647e-06, 0.000490216, -0.00124465, 0.000716618, -0.0199419, -0.00517442, 0.0975807
0, 0, 0, 0, 0, 0, 0.000561147, 0.000168894, -0.30858, 6.45e-05, -9.06838e-05, 2.53647e-06, 0.000490216, -0.00124465, 0.000716618, -0.0199419, -0.00517442, 0.0975807
0, 0, 0, 0, 0, 0, 0.000561147, 0.000168894, -0.30858, 6.45e-05, -9.06838e-05, 2.53647e-06, 0.000490216, -0.00124465, 0.000716618, -0.0199419, -0.00517442, 0.0975807
0, 0, 0, 0, 0, 0, 0.000561147, 0.000168894, -0.30858, 6.45e-05, -9.06838e-05, 2.53647e-06, 0.000490216, -0.00124465, 0.000716618, -0.0199419, -0.00517442, 0.0975807
0, 0, 0, 0, 0, 0, 0.000561147, 0.000168894, -0.30858, 7.31462e-05, -6.35734e-05, 3.11472e-06, 0.000151591, -5.33785e-05, 6.55318e-05, -0.0198637, -0.00504416, 0.0975648
0, 0, 0, 0, 0, 0, 0.000561147, 0.000168894, -0.30858, 7.31462e-05, -6.35734e-05, 3.11472e-06, 0.000151591, -5.33785e-05, 6.55318e-05, -0.0198637, -0.00504416, 0.0975648
0, 0, 0, 0, 0, 0, 5.0656e-05, 8.14695e-05, -0.308529, 7.31462e-05, -6.35734e-05, 3.11472e-06, 0.000151591, -5.33785e-05, 6.55318e-05, -0.0198637, -0.00504416, 0.0975648
0, 0, 0, 0, 0, 0, 5.0656e-05, 8.14695e-05, -0.308529, 7.31462e-05, -6.35734e-05, 3.11472e-06, 0.000151591, -5.33785e-05, 6.55318e-05, -0.0198637, -0.00504416, 0.0975648
0, 0, 0, 0, 0, 0, 5.0656e-05, 8.14695e-05, -0.308529, 6.53763e-05, -2.54153e-05, -2.53818e-05, -0.000737122, 2.11262e-05, -0.000151295, -0.0198954, -0.00486289, 0.0975781
0, 0, 0, 0, 0, 0, 5.0656e-05, 8.14695e-05, -0.308529, 6.53763e-05, -2.54153e-05, -2.53818e-05, -0.000737122, 2.11262e-05, -0.000151295, -0.0198954, -0.00486289, 0.0975781
0, 0, 0, 0, 0, 0, -2.80281e-05, -0.000281107, -0.308571, 6.53763e-05, -2.54153e-05, -2.53818e-05, -0.000737122, 2.11262e-05, -0.000151295, -0.0198954, -0.00486289, 0.0975781
0, 0, 0, 0, 0, 0, -2.80281e-05, -0.000281107, -0.308571, 6.53763e-05, -2.54153e-05, -2.53818e-05, -0.000737122, 2.11262e-05, -0.000151295, -0.0198954, -0.00486289, 0.0975781
0, 0, 0, 0, 0, 0, -2.80281e-05, -0.000281107, -0.308571, 6.53763e-05, -2.54153e-05, -2.53818e-05, -0.000737122, 2.11262e-05, -0.000151295, -0.0198954, -0.00486289, 0.0975781
0, 0, 0, 0, 0, 0, -2.80281e-05, -0.000281107, -0.308571, 1.6166e-05, 2.97214e-06, -4.45399e-06, -0.00144525, 0.000557456, 0.000749958, -0.0198154, -0.00474116, 0.0977163
0, 0, 0, 0, 0, 0, -0.000287108, -0.000564903, -0.309008, 1.6166e-05, 2.97214e-06, -4.45399e-06, -0.00144525, 0.000557456, 0.000749958, -0.0198154, -0.00474116, 0.0977163
0, 0, 0, 0, 0, 0, -0.000287108, -0.000564903, -0.309008, 1.6166e-05, 2.97214e-06, -4.45399e-06, -0.00144525, 0.000557456, 0.000749958, -0.0198154, -0.00474116, 0.0977163
0, 0, 0, 0, 0, 0, -0.000287108, -0.000564903, -0.309008, 1.6166e-05, 2.97214e-06, -4.45399e-06, -0.00144525, 0.000557456, 0.000749958, -0.0198154, -0.00474116, 0.0977163
0, 0, 0, 0, 0, 0, -0.000287108, -0.000564903, -0.309008, -3.44632e-05, 6.11429e-05, 1.46045e-06, -0.00196272, 0.000909256, 0.000355204, -0.0199721, -0.00466112, 0.0978092
0, 0, 0, 0, 0, 0, -0.000287108, -0.000564903, -0.309008, -3.44632e-05, 6.11429e-05, 1.46045e-06, -0.00196272, 0.000909256, 0.000355204, -0.0199721, -0.00466112, 0.0978092
0, 0, 0, 0, 0, 0, -0.000472412, -0.000777187, -0.309302, -3.44632e-05, 6.11429e-05, 1.46045e-06, -0.00196272, 0.000909256, 0.000355204, -0.0199721, -0.00466112, 0.0978092
0, 0, 0, 0, 0, 0, -0.000472412, -0.000777187, -0.309302, -3.44632e-05, 6.11429e-05, 1.46045e-06, -0.00196272, 0.000909256, 0.000355204, -0.0199721, -0.00466112, 0.0978092
0, 0, 0, 0, 0, 0, -0.000472412, -0.000777187, -0.309302, -0.000107688, 8.92044e-05, -1.53696e-06, -0.00245556, 0.000694164, 0.000566708, -0.0199931, -0.00470837, 0.0978119
0, 0, 0, 0, 0, 0, -0.000472412, -0.000777187, -0.309302, -0.000107688, 8.92044e-05, -1.53696e-06, -0.00245556, 0.000694164, 0.000566708, -0.0199931, -0.00470837, 0.0978119
0, 0, 0, 0, 0, 0, -0.000415406, -0.00101058, -0.309311, -0.000107688, 8.92044e-05, -1.53696e-06, -0.00245556, 0.000694164, 0.000566708, -0.0199931, -0.00470837, 0.0978119
0, 0, 0, 0, 0, 0, -0.000415406, -0.00101058, -0.309311, -0.000107688, 8.92044e-05, -1.53696e-06, -0.00245556, 0.000694164, 0.000566708, -0.0199931, -0.00470837, 0.0978119
0, 0, 0, 0, 0, 0, -0.000415406, -0.00101058, -0.309311, -0.000107688, 8.92044e-05, -1.53696e-06, -0.00245556, 0.000694164, 0.000566708, -0.0199931, -0.00470837, 0.0978119
0, 0, 0, 0, 0, 0, -0.000415406, -0.00101058, -0.309311, -0.000141703, 0.000106402, 7.52239e-06, -0.0020441, 0.000607973, 0.00030041, -0.0200575, -0.00475787, 0.0979052
